Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
9751,Необходимо выделить обязательные поля в Запросе предложений,ТУРБО Закупки,,,
9750,Вывести сообщение в Запросе предложений,ТУРБО Закупки,,,
9749,Требуется скрыть пункты Меню,СудДеп,,,
9748,"Документ ""Движение НМА""", Релизы ТУРБО,,,
9747,"Необходимо создать новый Ролевой центр ""Закупки""",ТУРБО Закупки,,,
9746,Необходимо скорректировать кнопки в картотеке Планы закупок,ТУРБО Закупки,,,
9745,Реализовать проверку в документах на заполненность данных при отправлении На согласование,ТУРБО Закупки,,,
9744,При создании документов реализовать автоматическое подтягивание ФИО сотрудника,ТУРБО Закупки,,,
9743,В Запрос предложений автоматически подтягивается Заказчик,ТУРБО Закупки,,,
9742,Ошибка при создании/открытии карточки заявки на обслуживание,СудДеп,,,
9741,Изменение меню экспорта отчетов и форм в блоке Управление имуществом,Федеральное Казначейство,,,
9740,"Ошибка сервиса перевода на ОЖН, если объект участвует в согласовании",СудДеп,,,
9739,Разработка ИП по прессформам,SAP22030_NOKT_01 Нокиан  ,,,
9738,Исправление ошибок по результатам прохождения тест-кейсов,SAP22030_NOKT_01 Нокиан  ,,,
9737,SH-301 Доработка рабочего плана,РусАгро - ЗНИ,,,
9736,"Ошибка заполнения данных при отключенной настройке ""Использовать стек форм""",СудДеп,,,
9735,INC000000477752 Арм Весовщика Устранить ошибку в работе ПО. Тамбов (БЕ 6800),РусАгро - Тех.поддержка,,,
9734,Панель фильтра в картотеки затратных документов,=2023= SAP23011_IAC_02 Судебный департамент Развитие Управление имуществом на ПО Турбо Х,,,
9733,Изменить алгоритм вывода данных в таблице 1 отчета 7.10,СудДеп,,,
9732,"В картотеке ОН переименовать столбцы DocID, ExtID",СудДеп,,,
9731,Разрешить создание документа оплаты из карточки ОН при отсутствующих документах эксплуатации,СудДеп,,,
9730,Релизы ТУРБО Имущественный комплекс 10.51 - Данные - Основные данные, Релизы ТУРБО,,,
9729,"Разработать новый отчет Перечень объектов недвижимого имущества, закрепленных за ФКУ «ЦОКР»",Федеральное Казначейство,,,
9728,Релизы ТУРБО Имущественный комплекс 10.51 - Меню разделов продукта, Релизы ТУРБО,,,
9727,Доработка_Сверхурочные и Вид отпуска, SAP22004_KONS_03 Заработная плата и кадры,,,
9726,"Изменить вывод значений в столбцах ""Наименование объектов"" и ""Адрес объектов"" отчетов В7.7Т и В7.7КР. Также исправить суммирование в столбце ""Всего"" отчета В7.7КР ",СудДеп,,,
9725,O273_1_OptiMaPurchaseRequestToFusionPS_Заявки на закупку PR,SAP22030_NOKT_01 Нокиан  ,,,
9724,Исправить ошибку формирования отчета В7.3,СудДеп,,,
9723,Не создается корректировка к проекту,ТУРБО Закупки,,,
9722,Вывод проводки C6201.А-C7642.0100 - перенос с признаком Ошибка в ZISU_SELL_BOOK_ADD13 - Доп книги продаж 2013 ,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
9721,Исправить ошибку формирования отчета 7.1,СудДеп,,,
9720,Ошибка в работе фильтра «Отчет по наработке»,Федеральное Казначейство,,,
9719,Реестр объектов недвижимости,Федеральное Казначейство,,,
9718,Ошибки ТУРБО Управление договорами 10.5 - первичное тестирование, Релизы ТУРБО,,,
9717,Требуется убрать часть фильтра при выборе Объекта Обслуживания в карточке Заявки на обслуживание,СудДеп,,,
9716,Сервис автоматического проставления предприятия в карточках пользователей,СудДеп,,,
9715,Предложение поставщика - выбор Контрагента,ТУРБО Закупки,,,
9714,Вернуть вкладку Контроль в карточке пользователя инф. базы,СудДеп,,,
9713,Ошибки в ZISU_SELL_BOOK_2013 - Книга продаж 2013  за 11.2022,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
9712,"Казначейство. Денежные документы. Документ"" Оприходование денежных документов""", Релизы ТУРБО,,,
